track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2nvcTDmZkRWKNMAL29sLHo,0.505,0.483,0,-9.272,1,0.0334,0.542,0.0,0.222,0.484,125.839,4
4JwjzS9WFkWlpzGCwh82fn,0.648,0.525,9,-9.213,1,0.0241,0.466,1.5e-06,0.165,0.724,98.131,4
7aTCCNpHJD2Jgv0LLVJb8Y,0.719,0.67,9,-9.113,1,0.0903,0.243,0.0223,0.0618,0.96,144.041,4
2fx1hkMHTVdDim274rwoPa,0.831,0.683,0,-7.403,1,0.0285,0.678,0.00197,0.332,0.948,92.31,4
1IoRkyadylakMOukD7uN67,0.445,0.376,4,-11.844,1,0.0312,0.321,0.0,0.0702,0.526,128.156,4
5WeQHNrOlxBv9NZTrz6xgE,0.571,0.591,7,-8.566,1,0.0355,0.353,0.0,0.234,0.609,116.29,4
4Qs8uJL6dhsJJKl2rX8a9F,0.723,0.672,7,-7.875,1,0.0356,0.243,0.00373,0.299,0.958,128.079,4
2Rfux1H0BXVlAKlp87Zhkt,0.478,0.273,7,-15.879,1,0.0317,0.367,0.0105,0.873,0.0701,135.102,4
2mkz7LrEqofmv0PvcihXW7,0.588,0.475,7,-9.808,1,0.0306,0.653,0.0,0.0974,0.606,140.344,4
5haXbSJqjjM0TCJ5XkfEaC,0.613,0.487,7,-8.781,1,0.0935,0.412,1.02e-05,0.286,0.699,143.332,4
3SQ9Hb9rfpJ02AWfaOPhpy,0.539,0.24,3,-16.632,0,0.0426,0.687,5.12e-05,0.133,0.567,80.816,3
1zPJob6xqlW4BjbwhTVMZr,0.884,0.477,7,-6.388,1,0.0355,0.041,0.00669,0.0554,0.566,111.881,4
6qsaEadyD2FpKnT1cGT5ei,0.696,0.493,9,-11.024,1,0.0835,0.568,9.08e-06,0.282,0.914,128.869,4
2q5Y9D0LoO7MMqNQFd5Xye,0.561,0.722,0,-13.945,1,0.108,0.714,3.57e-05,0.0821,0.614,119.65,4
4Qcjd9oQjWfbihYK7oievR,0.568,0.518,0,-11.409,1,0.0465,0.741,0.0,0.0532,0.791,135.097,3
39PqVnxzNG1O9So8nE55CS,0.894,0.28,7,-11.515,1,0.0545,0.31,0.0,0.132,0.842,112.451,4
4Kp31ydhTX1l4g84HiTWD5,0.51,0.445,0,-8.384,1,0.0257,0.949,8.16e-06,0.388,0.645,99.934,3
5CUpG7mTYvHYlk3xSLwl6z,0.617,0.743,8,-9.731,1,0.0529,0.691,1.07e-06,0.342,0.839,76.724,4
1oco0s2AKvqDbKEfPbmOKS,0.646,0.672,5,-11.051,1,0.0619,0.65,3.13e-06,0.265,0.945,78.148,4
4vpeKl0vMGdAXpZiQB2Dtd,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,4
4uGIJG1jYFonGc4LGp5uQL,0.504,0.578,4,-9.302,1,0.031,0.408,0.0,0.321,0.654,132.411,4
2zbGXr2XCcRR40R7ymEENc,0.293,0.354,2,-14.026,1,0.0282,0.804,0.919,0.154,0.487,107.642,4
0yLfXULLuRtVj2L4DIrwO7,0.51,0.31,2,-13.647,0,0.0291,0.695,0.0,0.128,0.291,90.074,4
5eGKna0aflc9wmMoDcIja4,0.528,0.479,6,-9.771,0,0.0298,0.522,0.0,0.104,0.7,118.475,4
04lTbtPmiRzwsxZRs2sdk9,0.504,0.806,0,-7.512,1,0.0353,0.535,6.57e-06,0.362,0.796,106.904,4
0TBntp6t4oS6UXjxikO5n7,0.363,0.113,7,-23.87,1,0.0396,0.885,0.118,0.112,0.0398,166.721,3
3fNvTmIR68qzusVAUhSwk3,0.41,0.505,2,-11.747,1,0.0447,0.58,0.0022,0.237,0.714,206.649,4
7GeQk8PqG5NAENxCRLcw0B,0.617,0.676,6,-11.055,0,0.0371,0.363,0.000156,0.153,0.641,97.289,4
0dWRLm1poqzSYI5FsV6Bqo,0.486,0.568,4,-9.892,1,0.0372,0.242,0.007,0.136,0.5,123.739,4
6MTd61g9zq6CB1FnJydjEb,0.757,0.725,2,-7.259,1,0.0275,0.399,0.0,0.108,0.965,122.439,4
3aGSPIajblPEakmYivNbSt,0.623,0.403,8,-10.238,1,0.0485,0.00449,0.0,0.0295,0.883,113.904,4
6yjEYK1gwGlTlD04cRm1t9,0.653,0.676,9,-7.004,1,0.0316,0.00945,8.61e-06,0.0515,0.958,78.847,4
4ckfvcIvWpMySBbpW66Uvd,0.64,0.609,2,-7.323,0,0.0344,0.0417,0.0,0.159,0.66,109.097,4
0BvAZFtS6IASHk6uQhQrjS,0.787,0.837,2,-9.536,1,0.0381,0.0464,0.501,0.113,0.888,121.503,4
33yVpjVU7lSVqKoMHZN9pa,0.739,0.55,7,-10.016,1,0.0358,0.53,0.0,0.124,0.971,121.826,4
4WE7DQcRohC9jmn7tvqH7g,0.662,0.611,8,-7.086,1,0.0303,0.0448,0.0,0.338,0.945,124.579,4
1CbEJhV9pHpOihUxbtwdX6,0.665,0.475,5,-10.206,1,0.0339,0.339,0.0,0.248,0.863,136.154,4
0Zwtlkz56gug13zzKLj6UU,0.746,0.573,0,-11.465,0,0.0344,0.0585,0.00662,0.269,0.959,116.156,4
4IcCcqv9Twl4uZXMuWONqZ,0.611,0.724,10,-5.489,1,0.0489,0.026,0.000248,0.121,0.851,115.726,4
6RJK553YhstRzyKA4mug09,0.638,0.428,9,-12.156,0,0.0687,0.252,0.0,0.132,0.901,139.434,4
6e5dOtgCiKkITJxtWSuLBE,0.666,0.465,2,-11.785,1,0.0307,0.344,4.82e-06,0.497,0.771,132.808,4
4yPl1mK1oluIrCwI4HInPR,0.749,0.53,9,-12.94,1,0.0326,0.195,3.53e-05,0.0748,0.966,121.395,4
1aR9HTokyIrreiVGXnhvyF,0.683,0.503,5,-13.166,1,0.0295,0.139,0.0,0.0763,0.941,112.745,4
5BawtbjfQvcvHFSJbTVIff,0.62,0.621,9,-9.983,0,0.0354,0.513,0.0,0.0346,0.964,147.672,4
6B9irmX521XUTw21pLQevd,0.716,0.705,9,-7.797,0,0.0357,0.0269,8.03e-05,0.0306,0.904,137.133,4
4WsIVurAuy8gGdbtfboVFC,0.456,0.384,10,-12.947,1,0.0258,0.572,0.0117,0.216,0.532,78.063,4
1F898dzpPq7Erdd8pDgUad,0.56,0.339,0,-12.303,1,0.0338,0.771,0.000589,0.112,0.443,116.868,4
32ULC5rD70VfgsRl6pwybH,0.758,0.492,2,-9.728,1,0.031,0.152,0.00011,0.0676,0.937,86.737,4
7es1J8nSPcPxjn1twvrcW2,0.703,0.345,1,-15.329,1,0.0405,0.38,0.0,0.0539,0.718,96.579,4
28cnXtME493VX9NOw9cIUh,0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,4
6YffUZJ2R06kyxyK6onezL,0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,4
1TKPfF2fvn6gVLVfp3iG4j,0.862,0.484,10,-11.183,1,0.0421,0.798,0.00105,0.105,0.787,105.834,4
7jWbXvrgdbkajU8L28ahn5,0.67,0.351,2,-16.842,1,0.0463,0.48,0.0176,0.115,0.45,101.384,4
2fDHuS1PTkHBbCWWZF1ph9,0.621,0.524,0,-15.269,1,0.0803,0.0652,0.00199,0.893,0.889,110.586,4
6RFkVsPmrM4pzlDkFswwJl,0.617,0.485,5,-8.227,0,0.115,0.868,3.44e-05,0.115,0.845,82.228,4
4K1imZQQ0yKtJ40vGmUajS,0.607,0.142,7,-23.455,1,0.0382,0.843,0.000197,0.121,0.305,118.867,4
121sjkub4p4zcFNozkKnQD,0.754,0.54,5,-8.326,1,0.0266,0.687,7.51e-05,0.0868,0.79,101.738,4
5fcxVCOtfesNzI2n4Y4kiJ,0.741,0.615,0,-8.072,1,0.0358,0.519,0.000344,0.408,0.799,128.496,4
3I1vEQhGwRK7URrTq4BqNl,0.572,0.668,10,-9.382,0,0.0361,0.355,0.0379,0.223,0.56,109.511,4
2K2M0TcglCRLLpFOzKeFZA,0.683,0.594,2,-8.289,1,0.0347,0.385,8.61e-05,0.121,0.734,115.099,4
3Xls4cNOwy01dtrNXb1inG,0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,4
47bXIv24jthL4vzZy3j7CY,0.603,0.563,2,-9.932,1,0.0283,0.47,1.04e-05,0.29,0.642,106.431,4
62nYkaIBesfvQSSwTjPnYS,0.375,0.448,9,-14.06,1,0.0264,0.106,5.55e-05,0.141,0.564,88.371,4
6PUabSMXmPnZna361Wwmf7,0.391,0.756,7,-11.317,1,0.0648,0.413,0.0418,0.879,0.839,131.648,4
3oaSvU9VBBmyfPA4lbibQM,0.636,0.589,9,-8.196,1,0.0387,0.389,0.000211,0.379,0.959,113.403,4
0GxV3poTM7Z7fKSUqy5qFw,0.538,0.476,0,-9.215,0,0.049,0.0178,4.26e-05,0.101,0.188,105.642,4
08xsXR637CEqbxJmpFcuSA,0.596,0.575,4,-14.254,0,0.04,0.449,0.000104,0.0839,0.745,107.573,4
2JbS4ZDBIUcXavA9mfb2nC,0.549,0.599,4,-6.786,0,0.0454,0.272,1.11e-06,0.147,0.835,124.22,4
2uxsnsH0XzOBZkMrSFVmll,0.476,0.504,0,-14.532,1,0.0282,0.295,0.000153,0.256,0.947,183.057,4
5dUMh0ugelpKfoFp3qChuK,0.598,0.571,8,-12.616,0,0.139,0.704,0.0,0.513,0.962,173.141,4
2xar08Fq5xra2KKZs5Bw9j,0.556,0.61,9,-4.729,1,0.213,0.833,2.22e-06,0.258,0.665,199.373,4
6yMGxqKj0218mFR5KqsMRq,0.19,0.323,7,-12.405,1,0.0303,0.626,2.17e-06,0.176,0.281,94.34,4
5P11rW6aJErF37MTfRZS31,0.696,0.547,5,-5.954,0,0.169,0.792,0.0,0.155,0.623,73.203,4
5yQ9iMZXGcr5rlO4hoLsP4,0.54,0.681,4,-5.44,1,0.0508,0.808,0.0,0.162,0.794,88.385,4
79nJj5dMyTsUzKvN5jUXsJ,0.31,0.279,5,-13.552,1,0.0308,0.815,0.0,0.318,0.377,79.397,3
59Sz3l6T9qTWsa8Smv2ve1,0.578,0.156,3,-14.07,0,0.0348,0.91,1.47e-06,0.114,0.36,143.431,4
7DJsL4jyXA39GDiHFQYQ0t,0.565,0.962,8,-2.981,1,0.064,0.437,0.0,0.056,0.906,148.808,4
5wfCY08QVWdUaigsFv9IkZ,0.628,0.298,10,-12.571,1,0.0296,0.639,0.000442,0.101,0.391,98.966,3
4h74V26B574hSICB5MZs1c,0.322,0.428,8,-9.102,1,0.0476,0.738,0.0,0.138,0.245,186.329,3
3lN8PP6R2IxbLP05QpYXng,0.439,0.734,2,-12.168,1,0.097,0.262,0.333,0.244,0.54,145.703,4
4c4jJJoaiY21t2TyRZgdWS,0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,4
29HbMTL672MugzhklYvStz,0.482,0.402,0,-13.45,1,0.027,0.165,0.0169,0.0717,0.721,81.502,4
4PoMfTYDPQ1OXdYSoP0pRt,0.626,0.732,4,-11.435,0,0.067,0.195,0.331,0.14,0.633,112.151,4
2dCSXmECGTVKE6E9AgWRxY,0.607,0.772,5,-11.39,1,0.0294,0.414,0.0478,0.0578,0.97,145.246,4
4hXFaRVHANKX0kuieBB3qq,0.539,0.429,8,-15.279,1,0.0382,0.496,5.73e-06,0.398,0.609,75.479,4
0iRXdt6ZP8hFnzdUxymSBO,0.241,0.575,2,-12.882,1,0.0597,0.113,0.093,0.175,0.522,172.743,3
7Fh79kzkNMPqlPqZEEOZso,0.583,0.509,10,-13.921,1,0.0293,0.119,0.0502,0.116,0.913,99.185,4
4MhaifZyR0ojpjv80l54qQ,0.6,0.852,5,-12.391,1,0.0361,0.0638,0.00881,0.321,0.844,126.201,4
50eILBNqCZrMCjfuajXcln,0.777,0.95,7,-3.433,1,0.0364,0.00577,0.0259,0.119,0.798,109.967,4
6HSXNV0b4M4cLJ7ljgVVeh,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,4
3AhXZa8sUQht0UEdBJgpGc,0.482,0.721,0,-6.839,1,0.0321,0.731,0.0,0.189,0.557,95.263,4
18GiV1BaXzPVYpp9rmOg0E,0.38,0.0993,2,-20.567,1,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,4
52vA3CYKZqZVdQnzRrdZt6,0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86,3
1lqMLr9Wj7SM2F9AikGcxN,0.509,0.827,0,-7.715,1,0.0782,0.0409,0.0,0.12,0.743,135.601,4
4K1imZQQ0yKtJ40vGmUajS,0.607,0.142,7,-23.455,1,0.0382,0.843,0.000197,0.121,0.305,118.867,4
2WOjLF83vqjit2Zh4B69V3,0.6,0.243,4,-17.085,1,0.0366,0.89,0.0022,0.249,0.468,110.535,4
4uYwlMp841PLJmj1gJJwIq,0.52,0.179,11,-21.976,0,0.0454,0.356,0.00344,0.131,0.407,155.746,4
3RkQ3UwOyPqpIiIvGVewuU,0.39,0.31,5,-14.545,1,0.0676,0.794,0.0,0.379,0.584,177.515,4
6Vcwr9tb3ZLO63F8DL8cqu,0.421,0.661,9,-13.126,1,0.0433,0.414,1.16e-06,0.0962,0.554,100.965,4
1udKn1oNKYQSQ9OmiIWCMu,0.553,0.738,0,-7.963,1,0.0457,0.213,0.0,0.339,0.759,138.602,4
7AzFID6u1b3zIWbd9pb8Dk,0.423,0.681,10,-9.756,1,0.0398,0.0592,0.000177,0.0889,0.56,110.461,4
3c06k9x6MHHdPQi3ix68yF,0.822,0.332,1,-11.369,1,0.0506,0.834,0.0,0.11,0.834,110.802,4
7JNR1RWQ5aAgLVcPPmHuqA,0.584,0.681,10,-7.587,1,0.109,0.151,0.0,0.114,0.9,169.897,4
6lTQUF6os6Y400rkjWb30B,0.42,0.43,7,-8.944,1,0.0244,0.0224,0.248,0.12,0.337,97.196,4
7khsvqWYjms5UASgLb8bft,0.638,0.622,1,-10.035,0,0.0265,0.809,0.00385,0.0416,0.871,130.354,4
06YcuDoEZvMcxgzvtzJTz4,0.789,0.5,7,-9.064,1,0.0342,0.761,0.0,0.181,0.945,120.214,4
7KhqTPA2HROMOeOlAyPxZo,0.448,0.0729,11,-20.502,0,0.0505,0.965,0.000484,0.0981,0.341,106.583,3
257YFNPcDJUp8c7v1q8hPp,0.464,0.332,11,-12.215,0,0.0323,0.819,0.000128,0.131,0.395,79.587,4
4nFAL2TKUOoAPQJ5DGGoTd,0.62,0.463,3,-11.032,1,0.0324,0.512,0.0209,0.0429,0.9,87.07,4
6Rqn2GFlmvmV4w9Ala0I1e,0.399,0.326,7,-9.239,0,0.0386,0.864,0.0,0.191,0.546,79.206,4
5Lhjlnly9Ynhf52ojQS534,0.747,0.243,4,-15.134,0,0.124,0.829,1.02e-06,0.0905,0.426,118.661,4
0sjxRg1VlYfx4YG7uxurrq,0.42,0.398,6,-9.13,0,0.0296,0.755,0.000537,0.172,0.364,88.897,3
5CKHhg31HcYYhwUeeGqvhq,0.687,0.51,10,-8.501,1,0.076,0.745,0.0,0.117,0.666,122.253,4
5xRP5iyVdGglqlY4Vcjhkx,0.436,0.543,11,-13.351,0,0.0962,0.654,9.35e-06,0.0937,0.663,148.282,4
7M9pPyt8Gr41THLhbz4NSB,0.388,0.501,11,-11.296,0,0.0731,0.778,0.0,0.305,0.532,158.348,4
6Au1l0egQFYxbnCZxakoOL,0.795,0.764,11,-7.463,0,0.04,0.411,0.0105,0.0912,0.156,124.027,4
39CyGKIFqMzSuynOR8uilD,0.638,0.28,9,-16.516,1,0.0673,0.417,0.439,0.0611,0.734,154.955,4
5DQFUDNNpdu2l3ZyE8GHON,0.675,0.818,2,-5.969,0,0.493,0.481,0.00803,0.286,0.564,113.893,4
2XzHou7MZzOBQBqjWw86Nt,0.572,0.398,0,-10.751,1,0.0376,0.841,4.59e-06,0.128,0.76,86.135,4
3qiyyUfYe7CRYLucrPmulD,0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,4
0cKk8BKEi7zXbdrYdyqBP5,0.394,0.622,4,-8.258,0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,4
6LbbHFEajG9e4m0G3L47c4,0.543,0.715,2,-8.89,1,0.0356,0.0192,0.0,0.256,0.468,124.011,4
4u9f8hqstB7iITDJNzKhQx,0.412,0.782,2,-9.186,0,0.058,0.308,0.00822,0.0775,0.705,96.732,4
0cJPLFrlV7TTCyPLupHzcH,0.686,0.92,2,-6.231,1,0.0566,0.301,0.27,0.0807,0.225,135.027,4
23IJ5wLRhEZ9DOuia5mPiZ,0.651,0.648,9,-11.409,1,0.0501,0.262,0.0042,0.0655,0.49,156.372,4
0LN5gIsS5tQSmRzQrHSaTR,0.697,0.787,5,-9.695,0,0.0305,0.232,0.587,0.0404,0.572,98.066,4
788cNfvhhitTb5T8GORmqj,0.31,0.741,2,-8.114,1,0.0374,0.019,5.41e-06,0.171,0.703,180.344,4
4lzNP52B3CfeVr2drfPh6X,0.627,0.882,7,-5.443,1,0.031,0.504,0.000103,0.0882,0.768,133.231,4
1zdmeAd3wE2VlrrxpAAEgr,0.554,0.818,2,-6.864,1,0.0362,0.0779,0.0106,0.341,0.512,142.339,4
1xKQbqQtQWrtQS47fUJBtl,0.443,0.727,4,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,4
3eYCJXTViFwl5mdtcTsF4G,0.295,0.296,5,-13.94,1,0.0291,0.0936,0.000213,0.128,0.384,180.756,3
4HljoGSCvaFsesUZWpb2mK,0.592,0.363,4,-11.289,1,0.0431,0.526,0.000696,0.319,0.618,101.077,3
42TKLlMFDXauhLzj7zOPUx,0.597,0.582,7,-9.424,1,0.0498,0.255,0.0168,0.137,0.795,141.15,3
5Z27tZEeC8WBiQvoDpx1Sw,0.313,0.69,4,-10.871,0,0.0766,0.0755,1.69e-05,0.195,0.687,182.888,4
6jXzkgISP6UfMEEaKkxWJw,0.39,0.266,11,-14.663,0,0.0398,0.518,0.0156,0.218,0.253,81.233,4
6aUAFC6ldgKCeSL3qcSVZQ,0.377,0.444,4,-9.085,1,0.0352,0.0402,0.0,0.139,0.518,132.742,3
7E6RJ05OosW2yd7mv3EwpN,0.672,0.336,0,-13.737,1,0.0366,0.182,0.126,0.0974,0.639,105.753,1
1CdEksXQ6gvdr4blQjQdTZ,0.54,0.484,7,-9.745,1,0.0314,0.836,0.000223,0.529,0.484,109.09,4
6xxR2WCzYgE9ri0PXX5pV3,0.37,0.918,9,-10.685,1,0.187,0.0134,0.0434,0.607,0.362,152.785,4
6YDDrg8llsRtAgLlIROzZc,0.579,0.396,7,-10.032,1,0.0306,0.829,0.0,0.247,0.524,110.113,3
67HNSsysTqicLiNEcwtcuF,0.582,0.711,11,-8.197,1,0.044,0.804,5.39e-06,0.339,0.885,132.179,4
1mdfrHeZzxjz0FJ4BKRuxS,0.234,0.443,7,-7.605,1,0.0361,0.701,0.0,0.25,0.448,68.69,4
0hjYuU2Z9jcKvOl39oUpeE,0.639,0.476,7,-10.921,1,0.0359,0.261,0.0,0.367,0.951,138.347,4
79tHp1cHwQG5f0AD6rP38l,0.739,0.315,2,-10.129,1,0.0498,0.577,0.0,0.0912,0.447,109.955,4
5PuAFxKmqG72uKyoo11zpQ,0.596,0.589,0,-8.747,1,0.037,0.551,0.0,0.0897,0.587,75.288,4
2AWrMxtkqFVrxbQtrT4rxQ,0.368,0.347,5,-10.457,0,0.0305,0.711,0.0,0.0954,0.196,77.962,4
0kgjL2oRFsV6GSwVNCcQS6,0.48,0.557,10,-9.696,1,0.0276,0.413,7.71e-06,0.267,0.26,127.237,4
44deyFcIU1jArZyFhOznh9,0.426,0.501,0,-9.529,1,0.0325,0.601,0.0,0.507,0.855,197.453,3
3AdX0KdVoMBqe82b19rWAU,0.391,0.441,7,-9.876,1,0.0267,0.573,0.0,0.0665,0.513,76.524,4
65jrjEhWfAvysKfnojk1i0,0.747,0.226,7,-13.635,1,0.0414,0.908,0.000168,0.107,0.778,123.792,4
391TUcoPonqYykPkSZ5Z9U,0.54,0.53,4,-10.583,1,0.0361,0.614,0.0,0.198,0.896,143.453,4
6wccwN37R7tRotVrK8Htni,0.314,0.453,0,-7.125,1,0.0308,0.717,5.08e-05,0.0803,0.678,136.747,4
7cNRqg0lbiqBaGeOlA4AEU,0.693,0.29,8,-17.501,1,0.0334,0.706,1.49e-05,0.137,0.92,121.795,4
72Z28IsvEVLjSWdUKEQgZ0,0.578,0.182,8,-10.424,1,0.0445,0.825,5e-06,0.144,0.477,127.374,4
0jrdWPwYjUZvqfJcwE8ddh,0.708,0.545,6,-7.376,1,0.0502,0.648,0.0,0.121,0.935,135.241,4
3LohelPT1NmSxaAsQ0JZ47,0.4,0.681,6,-3.406,0,0.0327,0.514,0.0,0.625,0.635,63.996,4
3xjmdYKAp1Ca0O4yJKcJjA,0.764,0.328,9,-13.032,1,0.0459,0.718,2.75e-06,0.0977,0.718,127.105,4
7nn0V1maFiJDBDg2umSGMb,0.516,0.506,5,-9.043,1,0.0343,0.721,1.17e-06,0.176,0.622,121.292,4
6Tw5gpHfFlR3mgtkBWXl2j,0.533,0.103,8,-14.832,1,0.0428,0.947,0.000526,0.101,0.493,63.1,4
4vju55Ag7apDL2CfotuE7Q,0.714,0.338,4,-10.994,0,0.0456,0.93,0.00644,0.389,0.667,128.385,4
5WMhpLRaMoH863aVSowcPG,0.677,0.742,1,-9.693,1,0.0353,0.898,0.827,0.13,0.967,139.659,4
2q4TDaK8mXmYpIkp0h1X1w,0.543,0.442,4,-11.188,0,0.0301,0.371,0.0,0.169,0.866,105.141,4
1CuGCguJeH7A4YbUOs2Bfa,0.635,0.378,7,-12.862,1,0.0307,0.587,8.21e-06,0.218,0.665,119.427,4
3iFVlptsxZrCzfB1dRhsoo,0.537,0.372,5,-12.386,0,0.0339,0.346,5.57e-05,0.307,0.574,84.388,4
6rzuK02j5gmBaQwvcJYHVz,0.621,0.279,10,-11.752,1,0.0305,0.73,0.0,0.11,0.699,81.535,4
0nZAkvrGwjyMyEBEwMuSZ8,0.593,0.333,4,-11.962,0,0.0322,0.848,0.0262,0.157,0.898,103.017,4
4wmy5LpgVjtT3SW5CG6oVN,0.665,0.683,7,-11.029,1,0.0419,0.459,0.0,0.579,0.758,115.716,4
5trFoWc3DxknotgAxtYkFl,0.501,0.435,8,-13.8,0,0.0421,0.625,9.3e-05,0.191,0.663,113.321,4
0aLWXrCwd3bP68cEjUrljj,0.714,0.55,9,-10.315,1,0.041,0.811,0.0,0.747,0.937,127.286,4
1INWPr855fwWdAOeecbu0W,0.604,0.709,8,-6.377,1,0.158,0.0987,0.0,0.0551,0.907,167.832,4
4YCnTYbq3oL1Lqpyxg33CU,0.571,0.618,4,-5.682,1,0.0371,0.18,2.69e-06,0.178,0.852,156.892,4
6FXjVsmKPW93LXRFYhfmmw,0.745,0.894,8,-4.811,1,0.0376,0.154,0.000646,0.0753,0.971,87.498,4
0d5XslrblYoeeVM56mijre,0.664,0.903,8,-4.389,1,0.0572,0.265,0.0,0.796,0.97,85.066,4
6MiiXmlFKolNvpsrOOTCP6,0.571,0.785,4,-5.427,1,0.0281,0.0292,1.35e-06,0.117,0.963,154.551,4
7EumbJIbcVSyJSYKc4aVsT,0.635,0.692,8,-5.246,1,0.0373,0.464,0.0,0.111,0.944,78.295,4
1t3QVqfiWHIb5YZwgrj4LN,0.567,0.703,4,-7.184,1,0.0343,0.431,4.24e-06,0.346,0.705,80.541,4
3nBXj1QTXhPDn1p1k8YBK4,0.753,0.711,4,-5.181,1,0.0373,0.371,0.0,0.203,0.905,130.387,4
2knP9lqWtQSP07w4V5FriF,0.785,0.675,1,-5.422,1,0.0292,0.575,0.0101,0.0851,0.912,109.597,4
45gAw2xmDx9DZAnoiJK723,0.509,0.702,3,-5.695,1,0.0514,0.526,0.0,0.124,0.947,154.571,4
7ngRS53kqxLcEt9Pythc5d,0.473,0.434,2,-10.02,1,0.0257,0.701,0.0,0.628,0.711,94.814,3
1Pq47iFLC5U7j8xeNiNcuS,0.692,0.501,9,-11.708,1,0.0625,0.368,0.0,0.0393,0.961,128.388,4
0AZb6ryK8LsFcvY1jWHO61,0.675,0.64,7,-8.742,1,0.0544,0.652,0.0,0.461,0.965,119.7,4
2exbololsmP1XM2gmBEvAW,0.534,0.256,0,-13.291,1,0.0277,0.83,4.49e-05,0.206,0.475,97.742,3
7xsrfbE3uNQgXoUl0t1TmO,0.605,0.307,7,-14.779,0,0.0322,0.728,2.64e-06,0.16,0.514,137.196,4
7iOhyQcynhd9diyz36r7O8,0.619,0.414,0,-11.664,0,0.0423,0.5,7.43e-06,0.399,0.766,132.133,4
4GTSIdVIP1zCCqXnHPewrZ,0.565,0.455,5,-9.367,1,0.0493,0.821,0.0,0.163,0.794,123.418,4
5Vb0SgInHwS0tq46dApdBY,0.742,0.573,11,-12.477,0,0.0591,0.592,0.0,0.0711,0.968,129.082,4
3efaTBXMS98WCJA1eJ4Gke,0.548,0.367,7,-9.63,0,0.0282,0.941,0.0394,0.194,0.396,120.51,4
3h681qZSmhBOciAXLl1nsA,0.541,0.346,3,-12.348,1,0.0308,0.822,0.0,0.311,0.617,121.135,4
3zBhihYUHBmGd2bcQIobrF,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,4
7FXuCkl1kfxwS5icDjTwbM,0.666,0.55,10,-8.672,1,0.0612,0.573,1.84e-06,0.122,0.961,95.552,4
1aj4GXfmEYXfdVZohCpNKu,0.883,0.464,10,-11.251,1,0.0591,0.279,1.51e-05,0.0744,0.925,111.548,4
4skknrc3sJqaPTtUr2cwFq,0.403,0.284,10,-14.014,1,0.0338,0.798,0.0,0.142,0.686,176.537,3
36AlMHDBFwSsD3FQOy1R81,0.587,0.133,9,-15.151,0,0.0565,0.186,2.26e-05,0.258,0.068,102.938,4
5zQyqgNXKzhifkivumzxDS,0.74,0.322,0,-9.26,1,0.0399,0.551,0.000763,0.17,0.629,102.889,4
4pdLyulbYLCrPmDzWWeJIZ,0.499,0.246,9,-12.806,1,0.0325,0.7,0.00227,0.0965,0.152,148.468,3
4PFiLGx8jAzcAJxwPLUeZ9,0.483,0.275,0,-13.609,1,0.0418,0.232,0.0,0.125,0.31,138.063,3
16dz1n3ctolQbuZPtvHVqH,0.588,0.611,11,-9.088,1,0.0311,0.197,8.79e-05,0.0518,0.937,149.141,4
3p6keDkfLYYpuAdvv1Ktsh,0.473,0.421,3,-10.234,0,0.0558,0.757,0.0,0.145,0.682,161.584,3
1DndHckdH9m5rp6gYP086b,0.364,0.607,2,-9.791,1,0.125,0.451,0.0,0.251,0.598,79.987,4
3v8d3ku3kiTZVPxEt7a2dE,0.59,0.546,7,-10.213,1,0.0436,0.301,0.0,0.0936,0.855,114.04,4
5UvR3VWxfVVKMgGrD3XZVj,0.358,0.525,0,-10.077,1,0.0356,0.473,0.0,0.167,0.891,71.257,4
3ApktgPHkNDBWaZCWvOKjK,0.51,0.382,0,-13.637,1,0.0613,0.54,0.0,0.122,0.821,111.63,1
41tl6xfIKib7fexaHudvV0,0.336,0.374,4,-14.75,1,0.0374,0.393,6.83e-05,0.235,0.387,146.945,4
1U7p3ETUC2GqeJrs88TgyT,0.574,0.608,4,-10.487,1,0.0258,0.0981,3.37e-05,0.124,0.599,80.519,4
2RluieXkKFnU1VrJfHPRlc,0.331,0.556,6,-10.672,0,0.0372,0.675,0.0,0.353,0.939,138.635,4
1EtQ8AIs2pHW6FwFvtYPd7,0.643,0.538,4,-14.049,1,0.132,0.788,0.0,0.226,0.599,121.728,4
6C5YGS0bYivffnEH3EMC7h,0.195,0.33,4,-11.291,1,0.029,0.624,0.0,0.208,0.473,95.601,3
